profile_id,from,to,density,note,date
0,0,25,0.350,"By stake M5",1998-05-05
0,25,54,0.336,"By stake M5",1998-05-05
0,54,80,0.427,"By stake M5",1998-05-05
0,80,105.5,0.426,"By stake M5",1998-05-05
0,105.5,132.5,0.370,"By stake M5",1998-05-05
0,132.5,154,0.494,"By stake M5",1998-05-05
0,154,180,0.411,"By stake M5",1998-05-05
0,180,197,0.411,"By stake M5",1998-05-05
